name,id,Tc,Cuprate,Fe-based
Ba2Ti2Fe2As4O1,110.0,18.75,0,1
Ba3Ir4Ge16,3799.0,6.1,0,0
Ba3Pb1.2Bi0.8O7,1373.0,0.0,0,0
Ba4Ca4Si46,8374.0,3.7,0,0
Ba4Cu1Li1Cl4O4,5485.0,0.0,1,0
Ba4Y1Cu2.37S0.5O9.85,4062.0,0.0,1,0
Ba5Sr1Nb10O30,3365.0,0.96,0,0
Ba6.63Si46,3647.0,6.0,0,0
Ba6Ge25,7704.0,0.24,0,0
Ba6Nb10O30,6086.0,1.6,0,0
Ba7.61Si46,2387.0,8.2,0,0
Ba8Si28Ge18,868.0,3.12,0,0
Ba8Si46,2136.8333333333335,8.116666666666667,0,0
Be0.8Os0.2,3750.0,8.6,0,0
Be0.934Ni0.066,593.0,0.88,0,0
Be0.957Re0.043,164.0,9.67,0,0
Be0.95Pt0.005,2291.0,0.0,0,0
Be0.95Rh0.05,9518.0,0.0,0,0
Be0.95Ru0.05,74.0,1.47,0,0
Be0.96Re0.04,5348.0,9.5,0,0
Be0.98Re0.02,6031.0,9.75,0,0
Be0.9Ni0.1,3409.0,0.58,0,0
Be1,5615.5,5.9,0,0
Be12Co1,6208.0,0.0,0,0
Be12Cr1,7731.0,0.0,0,0
Be12Ta1,3560.0,0.0,0,0
Be12W1,4781.0,0.0,0,0
Be13Ce1,7298.0,0.0,0,0
Be13Ge1,8685.0,0.0,0,0
Be13Mg1,911.0,0.0,0,0
Be13Mo1,5797.0,0.0,0,0
Be13Pd1,7166.0,0.0,0,0
Be13Rh1,9528.0,0.0,0,0
Be13U0.9645Th0.0355,2554.0,0.55,0,0
Be13U0.9934Th0.0066,9492.0,0.67,0,0
Be13U1,4935.666666666667,0.9866666666666667,0,0
Be13W1,875.0,4.1,0,0
Be17Ta2,305.0,0.0,0,0
Be17Zr2,812.0,0.0,0,0
Be1Cr2,9027.0,0.0,0,0
Be1Ta2,7723.0,0.0,0,0
Be21Ni5,9136.0,0.72,0,0
Be22Mo0.3Re0.7,9139.0,8.6,0,0
Be22Mo0.6Re0.4,4003.0,8.3,0,0
Be22Os0.005Re1,7586.0,9.8,0,0
Be22Pd1,1883.0,0.0,0,0
Be22Re0.95Os0.05,3330.0,9.2,0,0
Be22Re0.95W0.05,130.0,9.45,0,0
Be22Re0.99Ru0.01,2218.0,9.2,0,0
Be22Re1,1814.0,9.600000000000001,0,0
Be22Rh1,6360.0,0.0,0,0
Be22W1,9780.0,4.12,0,0
Be2Ta3,1023.0,1.0,0,0
Be2Ti1,4162.0,0.0,0,0
Be2W1,5552.0,0.0,0,0
Be2Zr1,1347.0,0.0,0,0
Be45Zr55,7041.0,0.0,0,0
Be5Ga1,2405.0,5.8,0,0
Be5Rh1,202.0,0.0,0,0
Be6Ga1,4860.0,6.0,0,0
Be8Nb5Zr2,4238.0,5.2,0,0
Be9.8Re0.02,9560.0,9.5,0,0
Bi0.0105Pb0.9895,9382.0,7.214,0,0
Bi0.015In0.985,2289.0,3.725,0,0
Bi0.02Pb0.98,4720.0,0.0,0,0
Bi0.045Sn0.955,401.0,3.88,0,0
Bi0.055Sn0.945,8186.0,3.94,0,0
Bi0.05In0.95,7822.0,4.65,0,0
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,9495.0,31.0,1,0
Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,9684.0,29.0,1,0
Bi0.15Ge0.15Nb3Sn0.7,5074.0,17.75,0,0
Bi0.15In0.15Nb3Sn0.7,4416.0,18.01,0,0
Bi0.15Nb3Sn0.7Tl0.15,3473.0,18.12,0,0
Bi0.1Pb0.4La1.3Sr1.2Cu2O5.83,558.0,25.0,1,0
Bi0.1Pb0.9,4310.0,7.95,0,0
Bi0.25Pb0.75,5955.0,6.9,0,0
Bi0.33Cu2.67Sr2Y1O6.88,9536.0,0.0,1,0
Bi0.33Hg0.67Sr2Y0.5Ca0.5Cu2O7,492.0,92.0,1,0
Bi0.343In0.657,6680.0,5.55,0,0
Bi0.3Pb0.2La1.5Sr1Cu2O5.94,383.0,24.0,1,0
Bi0.3Pb0.7,8853.0,8.63,0,0
Bi0.3Zn0.7,3073.0,1.51,0,0
Bi0.45Pb0.55,6531.0,7.0,0,0
Bi0.4Pd0.6,499.0,3.7,0,0
Bi0.52Pb0.32Sn0.16,4612.0,0.0,0,0
Bi0.575Pb0.425,937.0,8.03,0,0
Bi0.5Cd0.125Pb0.25Sn0.125,6593.0,8.2,0,0
Bi0.5Cd0.1Pb0.27Sn0.13,4914.0,0.0,0,0
Bi0.5La0.5Y1Sr1Cu2O6.04,8193.0,0.0,1,0
Bi0.5La1.5Sr1Cu2O6.02,5250.0,28.0,1,0
Bi0.5Pb0.25Sn0.25,1595.0,8.5,0,0
Bi0.5Pb0.5,213.0,8.4,0,0
Bi0.625Pb0.375,9379.0,8.05,0,0
Bi0.65Pb0.35,4280.0,8.8,0,0
Bi0.6Pb0.2S0.2Sr2Ca0.7Nd0.3Cu2O6.95,4616.0,80.0,1,0
Bi0.6Tl0.4,6074.0,6.0,0,0
Bi0.85Sb0.15,2084.0,6.79,0,0
Bi0.86Tl0.14,7494.0,6.5,0,0
Bi0.8Sn0.2,3047.0,7.3,0,0
Bi0.9Nd0.05Tb0.05Pb1Sr2Ca2Cu3O10,8306.0,111.0,1,0
Bi1,7555.0,5.88,0,0
Bi1.08Ta2S5.08,8325.0,2.7,0,0
Bi1.1Nb1S3.1,3512.0,0.415,0,0
Bi1.1Nb1Se3.1,8635.0,2.36,0,0
Bi1.4Pb0.6Sr1.4Ca1Nd0.6Cu2O8.22,5718.0,25.0,1,0
Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,9061.0,70.6,1,0
Bi1.4Pb0.6Sr2Ca1.6Ga0.4Cu3O7,3709.0,69.4,1,0
Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,8402.0,67.4,1,0
Bi1.4Pb0.6Sr2Ca1.9Ga0.1Cu3O7,2217.0,104.4,1,0
Bi1.4Pb0.6Sr2Ca1Ga1Cu3O7,5321.0,66.5,1,0
Bi1.5Pb0.5Sr1.2La0.8Cu1O6.183,1380.0,0.0,1,0
Bi1.5Pb0.5Sr1.8La0.2Cu1O5.983,1184.0,9.2,1,0
Bi1.6Pb0.3Sb0.1Sr2Ca2Cu3O10,8263.0,109.0,1,0
Bi1.6Pb0.4Sr2Ca0.8Nd0.2Cu2O8.16,9830.0,87.0,1,0
Bi1.6Pb0.4Sr2Ca2Cu3O10,3933.0,108.0,1,0
Bi1.6Pb0.4Sr2Ca2Cu3O10.07,3038.0,102.3,1,0
Bi1.6Pb0.4Sr2Ca2Cu3O9.91,2247.0,104.4,1,0
Bi1.6Pb0.4Sr2Cu3Ca2O10.04,2163.0,45.0,1,0
Bi1.6Pb0.4Sr2Cu3Ca2O10.08,5091.0,60.0,1,0
Bi1.6Pb0.4Sr6Cu3C2O16,6362.0,54.0,1,0
Bi1.6Sr0.4Yb0.8Ca0.2Cu3O6.166,4069.0,0.0,1,0
Bi1.7Pb0.3Sr2Ca0.5Y0.5Cu2O8,8556.0,41.3,1,0
Bi1.7Pb0.3Sr2Ca0.6Y0.4Cu1.94Zn0.06O8,408.0,53.5,1,0
Bi1.7Pb0.3Sr2Ca0.75Y0.25Cu1.94Zn0.06O8,5559.0,60.6,1,0
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26,5781.0,73.0,1,0
Bi1.7Pb0.3Sr2Ca0.94Nd0.06Cu2O8.1,9612.0,81.27,1,0
Bi1.7Pb0.3Sr2Ca1Cu2O8,6113.0,81.0,1,0
Bi1.7Pb0.3Sr2Ca1Cu2O8.05,6380.0,80.5,1,0
Bi1.7Pb0.3Sr2Ca2Cu3F0.5O9.5,1729.0,113.0,1,0
Bi1.85Sr0.15Se3,3967.0,0.0,0,0
Bi1.8Ga0.2Sr1.8Ca1.2Cu2O8,9674.0,56.5,1,0
Bi1.8Pb0.2Sr1.8Ca1Nd0.2Cu2O8.2,8136.0,86.0,1,0
Bi1.8Pb0.2Sr2Ca1Cu1.92Fe0.08O8,7697.0,33.8,1,1
Bi1.8Pb0.2Sr2Ca1Cu1.96Fe0.04O8,1761.0,48.5,1,1
Bi1.8Pb0.3Sr2Ca2Cu3O10,6875.0,109.0,1,0
Bi1.8Pb0.4Sr1.85Ca2.05Cu3O10.26,5831.0,107.0,1,0
Bi1.95Sr1.25La0.8Cu1O4,4205.0,19.0,1,0
Bi1.95Sr1.25Pr0.8Cu1O4,3785.0,17.0,1,0
Bi1.95Sr1.65La0.4Cu1F0.6O5.6,6709.0,25.1,1,0
Bi1.95Sr1.65La0.4Cu1F0.8O5.4,2987.0,13.0,1,0
Bi1.95Sr1.65La0.4Cu1O4,5507.0,36.0,1,0
Bi1.95Sr1.65La0.4Cu1O6.298,3492.0,34.0,1,0
Bi1.95Sr1.65La0.4Cu1O6.334,5763.0,30.5,1,0
Bi1.95Sr1.65La0.4Cu1O6.347,7918.0,24.0,1,0
Bi1.95Sr1.65La0.4Cu1O6.36,436.0,23.0,1,0
Bi1.95Sr1.75Nd0.3Cu1O4,265.0,30.0,1,0
Bi1.95Sr1.85La0.2Cu1O4,3504.0,27.0,1,0
Bi1.9Pb0.1Sr2Ca1Cu2O8.2,8150.0,73.5,1,0
Bi10Sr15Fe10O46,3053.0,0.0,0,1
Bi14Rh3,1834.0,2.85,0,0
Bi1C1,5617.0,0.0,0,0
Bi1Co1,3876.5,0.45499999999999996,0,0
Bi1Cu1,109.0,1.4,0,0
Bi1Cu1Mg1,2415.0,0.0,0,0
Bi1Cu3,3628.0,0.0,0,0
Bi1In2,8756.0,5.818,0,0
Bi1Ir1,102.0,0.0,0,0
Bi1Ir2,9330.0,0.0,0,0
Bi1Mo1,6727.0,0.0,0,0
Bi1Na1,1575.0,2.25,0,0
Bi1Na3,8092.0,0.0,0,0
Bi1Nb3,7997.5,3.775,0,0
Bi1Pb1Sr1.26La0.26Cu1O6,368.0,26.0,1,0
Bi1Pb1Sr1.5La0.5Cu1O6,1544.0,16.3,1,0
Bi1Pb1Sr2Ca2Cu3O10,2264.0,103.5,1,0
Bi1Pb1Sr2Y0.3Ca0.7Cu2O8,4015.0,75.0,1,0
Bi1Pd1,2259.0,3.7,0,0
Bi1Pd1Se1,1933.5,1.0,0,0
Bi1Pd1Te1,3429.5,1.2,0,0
Bi1Pt1,842.0,1.21,0,0
Bi1Pt1Se1,1541.0,1.45,0,0
Bi1Pt1Te1,602.0,1.15,0,0
Bi1Re2,512.0,2.2,0,0
Bi1Ru1,7457.0,4.12,0,0
Bi1S3,2776.0,0.0,0,0
Bi1Sb1,9620.0,0.0,0,0
Bi1Ti3,6808.0,0.0,0,0
Bi1V3,924.0,0.0,0,0
Bi2.13F0.17S2O0.83,3229.0,3.2,0,0
Bi2.14F0.27S2O0.73,4705.0,2.7,0,0
Bi2.1Sr1.9Ca1Cu2O8.28,315.0,0.0,1,0
Bi2.25Sr1.75Cu1O6.21,7083.0,0.0,1,0
Bi2.35Sr1.65Cu1O6.23,3529.0,0.0,1,0
Bi2Ba1La1Cu1O6.5,3212.0,0.0,1,0
Bi2Ca1Sr2Cu2O8,454.0,88.0,1,0
Bi2Ca2.5Nd0.5Cu2O8.43,1222.0,33.5,1,0
Bi2Ca2.5Sm0.5Cu2O8.33,8698.0,22.0,1,0
Bi2Cs1,4511.5,4.75,0,0
Bi2F0.2S2O0.8,5817.0,3.0,0,0
Bi2Ir1,8580.0,3.96,0,0
Bi2K1,1965.0,3.58,0,0
Bi2Ni3Se2,7093.0,0.73,0,0
Bi2Pd1,5656.4,3.064,0,0
Bi2Pd3S2,397.0,0.0,0,0
Bi2Rh1,8950.0,2.2,0,0
Bi2Rh3Se2,4680.0,0.84,0,0
Bi2S2F0.1O0.9,502.0,4.43,0,0
Bi2S2F0.5O0.5,7815.0,5.0,0,0
Bi2S2O1,7982.0,0.0,0,0
Bi2S3,8380.0,0.0,0,0
Bi2Se3,4141.0,3.505,0,0
Bi2Sr1.1Ca1.9Cu2O8.22,3006.0,76.5,1,0
Bi2Sr1.2Ca1.8Cu2O8.199,3374.0,76.5,1,0
Bi2Sr1.34La0.66Cu1O6,8980.0,20.0,1,0
Bi2Sr1.3Gd0.7Cu1O6.402,4732.0,0.0,1,0
Bi2Sr1.4La0.6Cu1O6.42,1305.0,5.0,1,0
Bi2Sr1.5Ca1.5Cu2O8.19,2784.0,83.0,1,0
Bi2Sr1.5Ca1.5Cu2O8.25,1665.0,67.0,1,0
Bi2Sr1.5La0.5Cu1O6.38,5914.5,21.0,1,0
Bi2Sr1.6Ca1.2Dy0.2Cu2O8.26,8175.0,88.0,1,0
Bi2Sr1.6Ca1.2Eu0.2Cu2O8.26,7551.0,87.1,1,0
Bi2Sr1.6Ca1.2Gd0.2Cu2O8.26,2087.0,87.1,1,0
Bi2Sr1.6Ca1.2Lu0.2Cu2O8.26,3746.0,88.6,1,0
Bi2Sr1.6Ca1.2Yb0.2Cu2O8.26,1852.0,88.3,1,0
Bi2Sr1.6La0.4Cu1O6,8292.0,32.0,1,0
Bi2Sr1.6La0.4Cu1O6.29,8987.0,30.6,1,0
Bi2Sr1.6La0.4Cu1O6.36,1830.0,31.2,1,0
Bi2Sr1.6Pb0.4Cu1O6.172,8848.0,0.0,1,0
Bi2Sr1.6Y0.1Ca1.3Cu2O8.23,2507.0,89.0,1,0
Bi2Sr1.7La0.3Cu1O6,7938.0,30.0,1,0
Bi2Sr1.7Pb0.3Cu1O6.152,9706.0,0.0,1,0
Bi2Sr1.8LI0.2Ca1Cu2O8,5695.0,77.0,1,0
Bi2Sr1.8La0.2Cu1O6.3,5075.0,18.0,1,0
Bi2Sr1.8Pb0.2Cu1O6.129,1173.0,0.0,1,0
Bi2Sr1.9Y0.1Ca1Cu2O8.24,230.0,94.0,1,0
Bi2Sr1Ca2Cu2O8.229,2763.0,76.4,1,0
Bi2Sr1La1Cu1O6.5,9031.0,0.0,1,0
Bi2Sr1La1Cu1O6.6,8824.0,0.0,1,0
Bi2Sr2.2Ca0.8Cu2O8,1888.0,89.9,1,0
Bi2Sr2Ca0.1Pr0.9Cu2O8.53,470.0,0.0,1,0
Bi2Sr2Ca0.1Y0.9Cu2O8,7469.0,0.0,1,0
Bi2Sr2Ca0.2Gd0.8Cu2O8,9405.0,0.0,1,0
Bi2Sr2Ca0.2Y0.8Cu2O8.38,1297.0,0.0,1,0
Bi2Sr2Ca0.3Pr0.7Cu2O8,801.0,0.0,1,0
Bi2Sr2Ca0.3Pr0.7Cu2O8.411,7283.0,0.0,1,0
Bi2Sr2Ca0.4Gd0.6Cu2O8,8585.0,0.0,1,0
Bi2Sr2Ca0.4Y0.6Cu2O8,6817.0,9.0,1,0
Bi2Sr2Ca0.57Pr0.43Cu2O8,2913.0,48.0,1,0
Bi2Sr2Ca0.5Pr0.5Cu2O8,9628.0,0.0,1,0
Bi2Sr2Ca0.5Pr0.5Cu2O8.329,9089.0,5.1,1,0
Bi2Sr2Ca0.5Y0.5Cu2O8,6525.0,41.0,1,0
Bi2Sr2Ca0.5Y0.5Cu2O8.33,2563.0,40.0,1,0
Bi2Sr2Ca0.5Y0.5Cu2O8.36,3898.0,18.0,1,0
Bi2Sr2Ca0.6Y0.4Cu2O8,190.0,37.0,1,0
Bi2Sr2Ca0.6Y0.4Cu2O8.29,2962.0,64.0,1,0
Bi2Sr2Ca0.7Pr0.3Cu2O8,5643.0,61.0,1,0
Bi2Sr2Ca0.7Y0.3Cu2O8.3,5061.0,86.0,1,0
Bi2Sr2Ca0.8Eu0.2Cu2O8.26,3030.0,90.9,1,0
Bi2Sr2Ca0.8Gd0.2Cu2O8,6951.0,73.0,1,0
Bi2Sr2Ca0.8La0.2Cu2O8.26,3190.0,87.9,1,0
Bi2Sr2Ca0.8Lu0.2Cu2O8.27,2627.0,92.5,1,0
Bi2Sr2Ca0.8Nd0.2Cu2O8.26,1539.0,89.7,1,0
Bi2Sr2Ca0.8Y0.2Cu2O8,9841.0,89.6,1,0
Bi2Sr2Ca0.8Y0.2Cu2O8.2,1169.0,87.8,1,0
Bi2Sr2Ca0.8Y0.2Cu2O8.27,8011.0,92.6,1,0
Bi2Sr2Ca0.8Y0.2Cu2O8.34,7106.0,86.0,1,0
Bi2Sr2Ca0.95Pr0.05Cu2O8,742.0,83.15,1,0
Bi2Sr2Ca0.9Gd0.1Cu2O8,4834.0,80.0,1,0
Bi2Sr2Ca0.9Pr0.1Cu2O8,6693.0,60.5,1,0
Bi2Sr2Ca1Cu2I0.03O8.21,3319.0,86.6,1,0
Bi2Sr2Ca1Cu2I0.4O8.242,9402.0,56.7,1,0
Bi2Sr2Ca1Cu2I0.61O8.21,3982.0,56.3,1,0
Bi2Sr2Ca1Cu2I0.69O8.242,6576.0,53.1,1,0
Bi2Sr2Ca1Cu2I0.95O8.28,6424.0,0.0,1,0
Bi2Sr2Ca1Cu2I1O8.242,2615.0,53.0,1,0
Bi2Sr2Ca1Cu2O,8204.0,87.0,1,0
Bi2Sr2Ca1Cu2O7.965,1329.0,0.0,1,0
Bi2Sr2Ca1Cu2O8.1,5984.0,90.0,1,0
Bi2Sr2Ca1Cu2O8.11,6374.0,86.5,1,0
Bi2Sr2Ca1Cu2O8.14,8282.0,81.0,1,0
Bi2Sr2Ca1Cu2O8.16,8989.333333333334,87.93333333333334,1,0
Bi2Sr2Ca1Cu2O8.19,5504.0,88.0,1,0
Bi2Sr2Ca1Cu2O8.197,9680.0,74.0,1,0
Bi2Sr2Ca1Cu2O8.198,236.0,78.0,1,0
Bi2Sr2Ca1Cu2O8.216,1193.0,78.0,1,0
Bi2Sr2Ca1Cu2O8.218,1190.0,70.0,1,0
Bi2Sr2Ca1Cu2O8.23,700.0,70.0,1,0
Bi2Sr2Ca1Cu2O8.245,2114.0,90.0,1,0
Bi2Sr2Ca1Cu2O8.248,4912.0,86.0,1,0
Bi2Sr2Ca1Cu2O8.256,2593.0,67.2,1,0
Bi2Sr2Ca1Cu2O8.28,5533.333333333333,78.66666666666667,1,0
Bi2Sr2Ca1Cu2O8.291,8536.0,89.1,1,0
Bi2Sr2Ca1Cu2O8.373,321.0,47.2,1,0
Bi2Sr2Ca2Cu2I0.86O8.21,2443.0,50.6,1,0
Bi2Sr2Ca2Cu3O1,3621.0,114.0,1,0
Bi2Sr2Cu1O6,4524.5,10.25,1,0
Bi2Sr2Cu1O6.14,4715.0,14.0,1,0
Bi2Sr2Dy1.64Ce0.36Cu2O10.26,7560.0,27.0,1,0
Bi2Sr2Er1.64Ce0.36Cu2O10.21,5002.0,0.0,1,0
Bi2Sr2Gd1.64Ce0.36Cu2O10.24,6597.5,34.0,1,0
Bi2Sr2Sm1.64Ce0.36Cu2O10.24,7531.5,16.0,1,0
Bi2Sr2Tb1.64Ce0.36Cu2O10.26,9705.0,0.0,1,0
Bi2Sr2Y1.64Ce0.36Cu2O10.22,1267.0,20.0,1,0
Bi2Sr2Y1Cu2O8,8203.0,0.0,1,0
Bi2Sr2Y1Cu2O8.51,7309.0,0.0,1,0
Bi2Sr8Cu4C3O21,5464.0,34.0,1,0
Bi2Te1,1419.0,8.6,0,0
Bi2Te3,7657.0,1.915,0,0
Bi3.925Co0.075S3O4,3885.0,4.365,0,0
Bi3.9Cu0.1S3O4,1311.0,3.0,1,0
Bi3Ca1,9030.0,1.7,0,0
Bi3Fe1,2575.0,1.0,0,0
Bi3In5,964.0,4.2,0,0
Bi3La5,5585.0,0.64,0,0
Bi3Ni1,5795.666666666667,4.036666666666666,0,0
Bi3Rh1,4985.0,3.1833333333333336,0,0
Bi3S3O3,2694.0,5.1,0,0
Bi3Sr1,5166.5,5.7,0,0
Bi3Te1,9347.0,0.75,0,0
Bi3Zn1,3171.0,0.87,0,0
Bi4Ca3Sr3Cu4O16,6367.0,86.5,1,0
Bi4Ca3Sr3Cu4O16.32,7825.0,80.0,1,0
Bi4Mg1,8400.0,0.7,0,0
Bi4S2.85Se0.15O4,9235.0,3.5,0,0
Bi4S2.91Se0.09O4,2815.0,3.7,0,0
Bi4S3O4,1641.0,4.11,0,0
Bi4Sr3Ca2.5Tm0.5Cu4O16.52,7026.0,81.0,1,0
Bi4Sr3Ca3Cu4O16.25,7584.0,83.0,1,0
Bi4Sr4Ca0.5Tm1.5Cu4O16.91,6230.0,1.5,1,0
Bi4Sr4Ca1.5Tm0.5Cu4O16.5,4426.0,84.3,1,0
Bi8Sr6Ca6Cu9O33.912,7718.0,85.0,1,0
Bi8Sr7Ca5Cu9O34.13,4573.0,72.5,1,0
Bi8Sr8Ca4Cu9O34.16,248.0,94.2,1,0
C,5843.0,7.4,0,0
C0.04Re0.96,4969.0,1.98,0,0
C0.05Si3V5,8760.0,0.0,0,0
C0.1N0.9Nb1,8579.0,8.5,0,0
C0.25N0.75Nb0.85Ti0.15,1715.0,17.8,0,0
C0.44Mo0.56,5291.0,1.3,0,0
C0.47Ta1,3228.0,0.0,0,0
C0.4Cu0.6Sr2Y0.86Sr0.14Cu2O7,365.0,0.0,1,0
C0.4Mo0.6,2628.5,10.1,0,0
C0.4Sr2.14Y0.86Cu2.6O7,8428.0,0.0,1,0
C0.54Sr2Ca0.6Y0.4Cu2.38O6.89,3779.0,56.7,1,0
C0.55Sr2.03Ca0.62Y0.35Cu2.35O6.79,8826.0,60.0,1,0
C0.55W0.45,5497.0,8.1,0,0
C0.5W0.5,1472.0,10.0,0,0
C0.69Mo1,3075.0,12.1,0,0
C0.6Pd1,8666.0,1.3,0,0
C0.78W0.22Si1,6880.0,2.9,0,0
C0.7N0.3Sr2Cu1O5.45,1680.0,31.0,1,0
C0.7Nb0.3,8182.0,6.0,0,0
C0.8N0.2Sr2Cu1O5.3,9178.0,33.0,1,0
C0.8Zr0.2,6095.0,0.0,0,0
C0.92Y1,6441.0,0.0,0,0
C0.93Nb1,1677.0,6.5,0,0
C0.96Nb1,9350.0,9.8,0,0
C0.987Ta1,8795.0,9.7,0,0
C0.98Nb1,9285.0,11.56,0,0
C1,5641.0,2.4325,0,0
C1.35Ge0.1Y0.9,3156.0,10.6,0,0
C1.35La1,9860.0,11.0,0,0
C1.35Nb0.1Y0.9,837.0,10.8,0,0
C1.35Th0.9Y0.1,760.0,0.0,0,0
C1.35Y1,3248.0,10.0,0,0
C1.3La1,5152.0,8.3,0,0
C1.45Cr0.1Y0.9,8502.0,12.4,0,0
C1.45La0.5Th0.5,269.0,14.2,0,0
C1.45V0.1Y0.9,3483.0,11.5,0,0
C1.45Y0.9Zn0.1,5812.0,13.0,0,0
C1.45Y1,3927.0,11.5,0,0
C1.55W0.1Y0.9,7350.0,14.5,0,0
C1.5Ti0.3Y0.7,8010.0,12.9,0,0
C1.65Th0.4Y0.6,4766.0,0.0,0,0
C14H10Ba1.5,3624.0,5.4,0,0
C1Ba3Ca3Cu5O13,4909.0,110.0,1,0
C1Ca3Cu2O7.2,5275.0,0.0,1,0
C1Fe3,6321.0,0.0,0,0
C1Ga1La3,5418.0,0.0,0,0
C1Ga1Mo2,7264.0,4.1,0,0
C1Hf0.3Mo0.7,8041.0,5.5,0,0
C1Hf0.5Nb0.5,3698.0,4.8,0,0
C1Hf0.6Nb0.4,731.0,4.5,0,0
C1Hf0.7Nb0.3,6842.0,6.1,0,0
C1Hf0.8Nb0.8,3179.0,7.8,0,0
C1Hf0.9Nb0.1,6843.0,0.0,0,0
C1Mn0.02Mo0.98,2379.0,0.0,0,0
C1Mn1,2242.0,0.0,0,0
C1Mo0.5Ta0.5,7810.0,7.7,0,0
C1Mo0.83Ti0.17,1263.0,10.2,0,0
C1Mo0.9Ru0.1,6558.0,13.6,0,0
C1Mo1,535.0,13.0,0,0
C1Mo2,4548.0,5.683333333333334,0,0
C1Mo3Pt2,2672.0,1.1,0,0
C1Nb1,5592.666666666667,9.65,0,0
C1Nb2,6500.0,0.0,0,0
C1Si1,82.0,1.45,0,0
C1Ta1,6625.75,8.655000000000001,0,0
C1V1,6018.0,0.0,0,0
C1V2,266.0,0.0,0,0
C1W2,5429.0,3.7633333333333336,0,0
C24K1,4858.0,0.0,0,0
C2Ce1,6067.0,0.0,0,0
C2La1,3333.0,1.44,0,0
C2Li1,9329.0,1.9,0,0
C2Mo3,3191.0,7.4,0,0
C2Na1,9298.0,5.0,0,0
C2Rh1U2,1491.0,0.0,0,0
C2Tm1,8484.0,0.0,0,0
C2Y1,5237.666666666667,3.9166666666666665,0,0
C3Er0.2Th1.8,9418.0,8.2,0,0
C3La2,5878.0,8.8,0,0
C3Sc4,7750.0,0.0,0,0
C3Y2,5151.0,11.5,0,0
C60,7909.5,51.0,0,0
C60P2F12,6275.0,0.0,0,0
C60Rb2,3097.0,29.0,0,0
C60Tb2.75,3787.0,5.4,0,0
C60Yb2.75,5271.5,6.0,0,0
C6Ca1,4869.142857142857,11.252857142857142,0,0
C6Ir4O2,2547.0,2.0,0,0
C6Yb1,8569.0,6.484999999999999,0,0
C8.1K1,205.0,0.152,0,0
C8Rb1,8740.0,0.0241,0,0
C8Rb1Hg1,1895.0,1.41,0,0
Ca0.11M1Hf1N1Cl1,6438.5,25.8,0,0
Ca0.1Ba1.65La1.25Cu3O6.71,7976.0,0.0,1,0
Ca0.1Ba1.65La1.25Cu3O6.98,8100.0,8.0,1,0
Ca0.1Ba1.65La1.25Cu3O7.01,115.0,19.5,1,0
Ca0.1La0.9Ba1.65La0.35Cu3O7.15,7119.0,57.0,1,0
Ca0.1La1.15Ba1.75Cu3O7.148,5566.0,57.1,1,0
Ca0.1La1.25Ba1.65Cu3O6.88,5544.0,0.0,1,0
Ca0.285Sr0.665Cu1O2,1221.0,110.0,1,0
Ca0.2Ba1.55La1.25Cu3O6.99,3336.0,14.4,1,0
Ca0.2La0.8Ba1.55La0.45Cu3O7.16,2066.0,68.0,1,0
Ca0.32Na0.68Fe2As2,9125.0,33.0,0,1
Ca0.3Ba1.45La1.25Cu3O7.05,4870.0,46.4,1,0
Ca0.3Nd0.7Ba1La1Cu3O7.24,1588.0,14.3,1,0
Ca0.4Ba1.15La1.45Cu3O7.08,8219.0,0.0,1,0
Ca0.4Ba1.15La1.45Cu3O7.12,6769.0,7.6,1,0
Ca0.4Ba1.25La1.25Cu3O6.98,5016.0,40.1,1,0
Ca0.4Ba1.25La1.25Cu3O7.14,6734.0,78.8,1,0
Ca0.4Ba1.25La1.35Cu3O6.99,2699.0,0.0,1,0
Ca0.4Ba1.35La1.25Cu3O7.08,6936.0,68.6,1,0
Ca0.4Ba1.35La1.25Cu3O7.15,4352.0,78.8,1,0
Ca0.4La0.6Ba1.35La0.65Cu3O7.15,3347.0,80.0,1,0
Ca0.4La1.25Ba1.35Cu3O6.875,8529.0,0.0,1,0
Ca0.4M1Hf1N1Cl1,440.0,22.4,0,0
Ca0.4Na0.6Fe2As2,225.0,25.0,0,1
Ca0.5Na0.5Fe2As2,5864.333333333333,19.733333333333334,0,1
Ca0.5Zn0.5Fe2O4,1835.0,0.0,0,0
Ca0.64Na0.36Fe2As2,4452.0,17.0,0,1
Ca0.77La0.23Fe1As1.99P0.01,1596.0,28.0,0,1
Ca0.78La0.22Fe1As2,8011.5,21.9,0,1
Ca0.79La0.21Fe1As2,4691.0,28.0,0,1
Ca0.7Na0.3Fe2As2,299.0,0.0,0,1
Ca0.7Nd0.3Ba1La1Cu3O7.04,2767.0,73.8,1,0
Ca0.81La0.19Fe1As2,720.0,28.0,0,1
Ca0.81Nd0.19Fe1As1.98Sb0.02,8227.0,24.0,0,1
Ca0.82La0.18Fe1As1.99P0.01,6209.0,39.0,0,1
Ca0.82Pr0.18Fe1As1.98Sb0.02,4729.0,26.0,0,1
Ca0.84La0.16Fe1As2,4242.0,34.0,0,1
